country_code,region_name,iata,icao,airport
PA,Chiriqui,AML,,Puerto Armuelles Airport
PA,Chiriqui,DAV,MPDA,Enrique Malek International Airport
PA,Cocle,RIH,MPSM,Scarlett Martinez International Airport
PA,Colon,ONX,MPEJ,Enrique Adolfo Jimenez Airport
PA,Darien,AIL,,Ailigandi Airport
PA,Darien,BFQ,,Bahia Pina Airport
PA,Darien,ELE,,El Real Airport
PA,Darien,GHE,,Garachine Airport
PA,Darien,JQE,MPJE,Jaque Airport
PA,Darien,MPI,,Mamitupo Airport
PA,Darien,MPP,,Mulatupo Airport
PA,Darien,NGN,,Nargana Airport
PA,Darien,OGM,,Ustupu-Ogobsucum Airport
PA,Darien,PLP,MPLP,Captain Ramon Xatruch Airport
PA,Darien,PUE,MPOA,Puerto Obaldia Airport
PA,Darien,PYC,,Playon Chico Airport
PA,Darien,PYV,,Yaviza Airport
PA,Darien,SAX,,Sambu Airport
PA,Darien,TJC,,Ticantiqui Airport
PA,Darien,UTU,,Ustupo Airport
PA,Herrera,CTD,MPCE,Chitre Alonso Valderrama Airport
PA,Los Santos,PDM,,Pedasi Airport (Capt. J. Montenegro Airport)
PA,Panama,ACU,,Achutupo Airport
PA,Panama,BLB,MPHO,Panama Pacifico International Airport
PA,Panama,CTE,,Carti Airport
PA,Panama,CZJ,,Corazon de Jesus Airport
PA,Panama,IVI,,Viveros Island Airport
PA,Panama,NBL,MPWN,Wannukandi Airport
PA,Panama,NMG,,San Miguel Airport
PA,Panama,OTD,,Contadora Airport
PA,Panama,PAC,MPMG,Albrook Marcos A. Gelabert International Airport
PA,Panama,PTY,MPTO,Tocumen International Airport
PA,Panama,PVE,MPVR,El Porvenir Airport
PA,Panama,SIC,,San Jose Airport
PA,Panama,TUW,,Tubala Airport
PA,Veraguas,SYP,MPSA,Ruben Cantu Airport
PE,Amazonas,CHH,SPPY,Chachapoyas Airport
PE,Amazonas,RIM,SPLN,San Nicolas Airport
PE,Ancash,ATA,SPHZ,Comandante FAP German Arias Graziani Airport
PE,Ancash,CHM,SPEO,Tnte. FAP Jaime Montreuil Morales Airport
PE,Apurimac,ANS,SPHY,Andahuaylas Airport
PE,Arequipa,AQP,SPQU,Rodriguez Ballon International Airport
PE,Ayacucho,AYP,SPHO,Coronel FAP Alfredo Mendivil Duarte Airport
PE,Ayacucho,AYX,SPAY,Tnte. Gral. Gerardo Perez Pinedo Airport
PE,Cajamarca,CJA,SPJR,Mayor General FAP Armando Revoredo Iglesias Airport
PE,Cajamarca,JAE,SPJE,Jaen Airport
PE,Cusco,HUU,SPNC,Alferez FAP David Figueroa Fernandini Airport
PE,Cusco,UMI,SPIL,Quince Mil Airport
PE,Cusco,VVN,,Las Malvinas Airport
PE,El Callao,LIM,SPIM,Jorge Chavez International Airport
PE,Huanuco,TGI,SPGM,Tingo Maria Airport
PE,Ica,NZC,SPZA,Maria Reiche Neuman Airport
PE,Ica,PIO,SPSO,Capitan FAP Renan Elias Olivera Airport
PE,Ica,SJA,SPJN,San Juan de Marcona Airport
PE,Junin,JAU,SPJJ,Francisco Carle Airport
PE,Junin,MZA,SPMF,Manuel Prado Ugarteche Airport
PE,La Libertad,TRU,SPRU,FAP Captain Carlos Martinez de Pinillos International Airport
PE,Lambayeque,CIX,SPHI,FAP Captain Jose Abelardo Quinones Gonzales International Airport
PE,Lima,SMG,SPMR,Santa Maria Airport
PE,Loreto,AOP,,Alferez FAP Alfredo Vladimir Sara Bauer Airport
PE,Loreto,CUZ,SPZO,Alejandro Velasco Astete International Airport
PE,Loreto,IQT,SPQT,Coronel FAP Francisco Secada Vignetta International Airport
PE,Loreto,TDP,SPDR,Trompeteros Airport
PE,Loreto,YMS,SPMS,Moises Benzaquen Rengifo Airport
PE,Madre de Dios,IBP,SPBR,Iberia Airport
PE,Madre de Dios,PEM,SPTU,Padre Aldamiz International Airport
PE,Madre de Dios,SYC,SPSY,Shiringayoc Airport
PE,Moquegua,ILQ,SPLO,Ilo Airport
PE,Piura,PIU,SPUR,FAP Captain Guillermo Concha Iberico International Airport
PE,Piura,TYL,SPYL,Capitan FAP VIctor Montes Arias International Airport
PE,Puno,JUL,SPJL,Inca Manco Capac International Airport
PE,San Martin,BLP,SPBL,Huallaga Airport
PE,San Martin,JJI,SPJI,Juanjui Airport
PE,San Martin,MBP,SPBB,Moyobamba Airport
PE,San Martin,RIJ,SPJA,Juan Simons Vela Airport
PE,San Martin,SQU,SPOA,Saposoa Airport
PE,San Martin,TPP,SPST,Cad. FAP Guillermo del Castillo Paredes Airport
PE,Tacna,TCQ,SPTN,Coronel FAP Carlos Ciriani Santa Rosa International Airport
PE,Tumbes,TBP,SPME,Cap. FAP Pedro Canga Rodriguez Airport
PE,Ucayali,ALD,SPAR,Alerta Airport
PE,Ucayali,PCL,SPCL,FAP Captain David Abensur Rengifo International Airport
PF,Iles Australes,RMT,NTAM,Rimatara Airport
PF,Iles Australes,RUR,NTAR,Rurutu Airport
PF,Iles Australes,RVV,NTAV,Raivavae Airport
PF,Iles Australes,TUB,NTAT,Tubuai - Mataura Airport
PF,Iles Marquises,AUQ,NTMN,Atuona Airport
PF,Iles Marquises,NHV,NTMD,Nuku Hiva Airport
PF,Iles Marquises,UAH,NTMU,Ua Huka Airport
PF,Iles Marquises,UAP,NTMP,Ua Pou Airport
PF,Iles Sous-le-Vent,BOB,NTTB,Bora Bora Airport (Motu Mute Airport)
PF,Iles Sous-le-Vent,HUH,NTTH,Huahine - Fare Airport
PF,Iles Sous-le-Vent,MAU,NTTP,Maupiti Airport
PF,Iles Sous-le-Vent,PPT,NTAA,Fa'a'a International Airport
PF,Iles Sous-le-Vent,RFP,NTTR,Raiatea Airport (Uturoa Airport)
PF,Iles Sous-le-Vent,TTI,NTTE,Tetiaroa Airport
PF,Iles Tuamotu-Gambier,AAA,NTGA,Anaa Airport
PF,Iles Tuamotu-Gambier,AHE,NTHE,Ahe Airport
PF,Iles Tuamotu-Gambier,APK,NTGD,Apataki Airport
PF,Iles Tuamotu-Gambier,AXR,NTGU,Arutua Airport
PF,Iles Tuamotu-Gambier,FAC,NTKF,Faaite Airport
PF,Iles Tuamotu-Gambier,FAV,NTGF,Fakarava Airport
PF,Iles Tuamotu-Gambier,FGU,NTGB,Fangatau Airport
PF,Iles Tuamotu-Gambier,FHZ,NTKH,Fakahina Airport
PF,Iles Tuamotu-Gambier,GMR,NTGJ,Totegegie Airport (Gambier Island Airport)
PF,Iles Tuamotu-Gambier,HHZ,NTGH,Hikueru Airport
PF,Iles Tuamotu-Gambier,HOI,NTTO,Hao Airport
PF,Iles Tuamotu-Gambier,KHZ,NTKA,Kauehi Airport
PF,Iles Tuamotu-Gambier,KKR,NTGK,Kaukura Airport
PF,Iles Tuamotu-Gambier,KXU,NTKT,Katiu Airport
PF,Iles Tuamotu-Gambier,MKP,NTGM,Makemo Airport
PF,Iles Tuamotu-Gambier,MVT,NTGV,Mataiva Airport
PF,Iles Tuamotu-Gambier,NAU,NTGN,Napuka Airport
PF,Iles Tuamotu-Gambier,NIU,NTKN,Niau Airport
PF,Iles Tuamotu-Gambier,NUK,NTGW,Nukutavake Airport
PF,Iles Tuamotu-Gambier,PKP,NTGP,Puka-Puka Airport
PF,Iles Tuamotu-Gambier,PUK,NTGQ,Pukarua Airport
PF,Iles Tuamotu-Gambier,REA,NTGE,Reao Airport
PF,Iles Tuamotu-Gambier,RGI,NTTG,Rangiroa Airport
PF,Iles Tuamotu-Gambier,RKA,NTKK,Aratika-Nord Airport
PF,Iles Tuamotu-Gambier,RRR,NTKO,Raroia Airport
PF,Iles Tuamotu-Gambier,TIH,NTGC,Tikehau Airport
PF,Iles Tuamotu-Gambier,TJN,NTKM,Takume Airport
PF,Iles Tuamotu-Gambier,TKP,NTGT,Takapoto Airport
PF,Iles Tuamotu-Gambier,TKV,NTGO,Tatakoto Airport
PF,Iles Tuamotu-Gambier,TKX,NTKR,Takaroa Airport
PF,Iles Tuamotu-Gambier,UOA,NTTX,Mururoa Airport
PF,Iles Tuamotu-Gambier,VHZ,NTUV,Vahitahi Airport
PF,Iles Tuamotu-Gambier,XMH,NTGI,Manihi Airport
PF,Iles Tuamotu-Gambier,ZTA,NTGY,Tureia Airport
PF,Iles du Vent,MOZ,NTTM,Moorea Airport (Temae Airport)
PF,Iles du Vent,NKP,,Nukutepipi Airport
PF,Iles du Vent,TPX,NTTU,Tupai Airport
PG,Bougainville,BUA,AYBK,Buka Island Airport
PG,Bougainville,IIS,AYIA,Nissan Island Airport
PG,Bougainville,KIE,AYIQ,Aropa Airport
PG,Central,ABW,,Abau Airport
PG,Central,AOA,,Aroa Airport
PG,Central,BEA,,Bereina Airport
PG,Central,EFG,AYEF,Efogi Airport
PG,Central,ERU,AYER,Erume Airport
PG,Central,FNE,AYFA,Fane Airport
PG,Central,GUG,AYGF,Guari Airport
PG,Central,HEO,,Haelogo Airport
PG,Central,HNN,AYHH,Honinabi Airport
PG,Central,IOK,,Iokea Airport
PG,Central,KAQ,AYKH,Kamulai Airport
PG,Central,KGH,AYJO,Yongai Airport
PG,Central,KGW,AYKQ,Kagi Airport
PG,Central,KIQ,AYRA,Kira Airport
PG,Central,KRU,AYEA,Kerau Airport
PG,Central,KSP,AYOP,Kosipe Airport
PG,Central,LNG,AYLS,Lese Airport
PG,Central,MLQ,AYMP,Malalaua Airport
PG,Central,MRM,AYMA,Manari Airport
PG,Central,ONB,AYQQ,Ononge Airport
PG,Central,RKU,AYRK,Kairuku Airport
PG,Central,SPH,AYQO,Sopu Airport
PG,Central,TEO,AYTY,Terapo Airport
PG,Central,TPI,AYTI,Tapini Airport
PG,Central,WTP,AYWT,Woitape Airport
PG,Chimbu,CMU,AYCH,Chimbu Airport
PG,Chimbu,KMR,AYRI,Karimui Airport
PG,East New Britain,BOQ,,Boku Airport
PG,East New Britain,BOV,,Boang Island Airport
PG,East New Britain,CPI,,Cape Orford Airport
PG,East New Britain,DOS,,Dios Airport
PG,East New Britain,GOE,AYGL,Gonaili Airstrip
PG,East New Britain,IUS,,Inus Airport
PG,East New Britain,JAQ,,Jacquinot Bay Airport
PG,East New Britain,KAF,,Karato Airport
PG,East New Britain,KJU,,Kamiraba Airport
PG,East New Britain,KTK,,Kunua Airport
PG,East New Britain,KWV,,Kurwina Airport
PG,East New Britain,KXR,,Karoola Airport
PG,East New Britain,LHP,,Lehu Airport
PG,East New Britain,LMG,,Lamassa Airport
PG,East New Britain,MFO,,Manguna Airport
PG,East New Britain,MGP,,Manga Airport
PG,East New Britain,MKN,AYMV,Malekolon Airport
PG,East New Britain,MVI,,Manetai Airport
PG,East New Britain,NUG,AYNI,Nuguria Airstrip
PG,East New Britain,OPB,,Open Bay Airport
PG,East New Britain,OTY,,Oria Airport
PG,East New Britain,RAA,,Rakanda Airport
PG,East New Britain,RAB,AYTK,Rabaul Airport (Tokua Airport)
PG,East New Britain,RAW,,Arawa Airport
PG,East New Britain,SBV,AYSH,Sabah Airport
PG,East New Britain,SMP,,Stockholm Airport
PG,East New Britain,SWR,AYZI,Silur Airport
PG,East New Britain,TLO,AYXO,Tol Airport
PG,East New Britain,TOK,,Torokina Airport
PG,East New Britain,TON,AYVO,Tonu Airport
PG,East New Britain,UBI,AYUI,Buin Airport
PG,East New Britain,ULE,,Sule Airport
PG,East New Britain,WKN,AYWQ,Wakunai Airport
PG,East Sepik,AGG,,Angoram Airport
PG,East Sepik,WWK,AYWK,Wewak Airport
PG,Eastern Highlands,ADC,AYAN,Andakombe Airport
PG,Eastern Highlands,AON,,Arona Airport
PG,Eastern Highlands,AYU,AYAY,Aiyura Airport
PG,Eastern Highlands,BNT,AYDI,Bundi Airport
PG,Eastern Highlands,BRH,,Brahman Airport
PG,Eastern Highlands,DPU,,Dumpu Airport
PG,Eastern Highlands,GKA,AYGA,Goroka Airport
PG,Eastern Highlands,HOC,AYOK,Komako Airport
PG,Eastern Highlands,KEG,AYLG,Keglsugl Airport
PG,Eastern Highlands,KQL,AYOL,Kol Airport
PG,Eastern Highlands,MJJ,,Moki Airport
PG,Eastern Highlands,MWG,AYMW,Marawaka Airport
PG,Eastern Highlands,NBA,AYNY,Nambaiyufa Airport
PG,Eastern Highlands,OML,,Omkalai Airport
PG,Eastern Highlands,TBQ,AYTR,Tarabo Airport
PG,Eastern Highlands,UMC,AYUC,Umba Airport
PG,Eastern Highlands,USO,,Usino Airport
PG,Eastern Highlands,WOA,AYWO,Wonenara Airport
PG,Enga,WBM,AYWD,Wapenamanda Airport
PG,Gulf,AIE,AYAO,Aiome Airport
PG,Gulf,IHU,,Ihu Airport
PG,Gulf,KMA,AYKM,Kerema Airport
PG,Gulf,KRI,AYKK,Kikori Airport
PG,Gulf,KRJ,AYQA,Karawari Airport
PG,Gulf,KUY,,Kamusi Airport
PG,Gulf,SGK,AYSK,Sangapi Airport
PG,Gulf,TDS,AYSS,Sasereme Airport
PG,Gulf,VMU,AYBA,Baimuru Airport
PG,Gulf,WAO,AYWB,Wabo Airport
PG,Madang,AWR,,Awar Airport
PG,Madang,BIJ,,Biliau Airport
PG,Madang,DAF,,Daup Airport
PG,Madang,HAZ,,Hatzfeldthaven Airport
PG,Madang,ILX,,Ileg Airport
PG,Madang,JOP,AYJS,Josephstaal Airport
PG,Madang,KRX,AYKR,Karkar Airport
PG,Madang,MAG,AYMD,Madang Airport
PG,Madang,NKN,AYNA,Nankina Airport
PG,Madang,SDI,AYSD,Saidor Airport
PG,Madang,TUT,,Tauta Airport
PG,Madang,WNU,AYWH,Wanuma Airport
PG,Manus,MAS,AYMO,Momote Airport
PG,Manus,MMV,AYYM,Mal Island Airport
PG,Manus,MNP,,Maron Island Airport
PG,Milne Bay,AUP,AYAG,Agaun Airport
PG,Milne Bay,GUR,AYGN,Gurney Airport
PG,Milne Bay,LSA,AYKA,Losuia Airport
PG,Milne Bay,MIS,AYMS,Misima Island Airport
PG,Milne Bay,SAM,,Salamo Airport
PG,Milne Bay,VIV,,Vivigani Airfield
PG,Morobe,AEK,AYAX,Aseki Airport
PG,Morobe,AUV,AYUM,Aumo Airport
PG,Morobe,BCP,AYBC,Bambu Airport
PG,Morobe,BDZ,AYBG,Baindoung Airport
PG,Morobe,BNV,,Boana Airport
PG,Morobe,BPD,AYBP,Bapi Airport
PG,Morobe,BRP,AYBR,Biaru Airport
PG,Morobe,BUL,AYBU,Bulolo Airport
PG,Morobe,BWJ,,Bawan Airport
PG,Morobe,BXZ,AYNS,Bunsil Airport
PG,Morobe,DER,AYDE,Derim Airport
PG,Morobe,DNU,AYDN,Dinangat Airport
PG,Morobe,EGA,AYEN,Engati Airport
PG,Morobe,FIN,AYFI,Finschhafen Airport
PG,Morobe,GAP,AYGP,Gusap Airport
PG,Morobe,GAR,AYGI,Garaina Airport
PG,Morobe,GRL,AYGG,Garasa Airport
PG,Morobe,GWN,,Gnarowein Airport
PG,Morobe,HNI,AYHE,Heiweni Airport
PG,Morobe,HWA,AYHU,Hawabango Airport
PG,Morobe,IDN,AYID,Indagen Airport
PG,Morobe,IMN,AYII,Imane Airport
PG,Morobe,KBM,AYKB,Kabwum Airport
PG,Morobe,KEX,AYNB,Kanabea Airport
PG,Morobe,KGB,AYOE,Konge Airport
PG,Morobe,KIA,,Kaiapit Airport
PG,Morobe,KMF,AYKD,Kamina Airport
PG,Morobe,KNL,,Kelanoa Airport
PG,Morobe,KOR,AYRO,Kakoro Airport
PG,Morobe,KSB,AYNM,Kasanombe Airport
PG,Morobe,KSG,,Kisengam Airport
PG,Morobe,KSX,AYYR,Yasuru Airport
PG,Morobe,KYX,AYYE,Yalumet Airport
PG,Morobe,KZF,AYKT,Kaintiba Airport
PG,Morobe,LAB,AYLB,Lab Lab Airport
PG,Morobe,LAE,AYNZ,Lae Nadzab Airport
PG,Morobe,LNC,AYLT,Lengbati Airport
PG,Morobe,LNM,AYLN,Langimar Airport
PG,Morobe,LPN,AYLP,Leron Plains Airport
PG,Morobe,LSJ,AYLX,Long Island Airport
PG,Morobe,LWI,AYLO,Lowai Airport
PG,Morobe,MBV,AYSX,Masa Airport
PG,Morobe,MPG,AYMJ,Makini Airport
PG,Morobe,MXK,AYMI,Mindik Airport
PG,Morobe,MYX,AYMC,Menyamya Airport
PG,Morobe,OBM,AYMB,Morobe Airport
PG,Morobe,OGE,AYOG,Ogeramnang Airport
PG,Morobe,OSE,AYOM,Omora Airport
PG,Morobe,PDI,AYPD,Pindiu Airport
PG,Morobe,PGE,,Yegepa Airport
PG,Morobe,SGB,,Singaua Airport
PG,Morobe,SMH,AYSP,Sapmanga Airport
PG,Morobe,SMJ,AYXI,Sim Airport
PG,Morobe,SSS,,Siassi Airport
PG,Morobe,SWE,AYEW,Siwea Airport
PG,Morobe,SWG,AYSW,Satwag Airport
PG,Morobe,SXA,AYQS,Sialum Airport
PG,Morobe,TEP,AYTP,Teptep Airport
PG,Morobe,TKB,AYTZ,Tekadu Airport
PG,Morobe,TSI,,Tsile Tsile Airport
PG,Morobe,TSW,AYTS,Tsewi Airport
PG,Morobe,TWY,AYTW,Tawa Airport
PG,Morobe,WGU,,Wagau Airport
PG,Morobe,WSU,AYWS,Wasu Airport
PG,Morobe,WTT,AYWC,Wantoat Airport
PG,Morobe,WUG,AYWU,Wau Airport
PG,Morobe,YVD,AYXE,Yeva Airport
PG,Morobe,ZEN,AYZA,Zenag Airport
PG,National Capital District (Port Moresby),AFR,AYAF,Afore Airport
PG,National Capital District (Port Moresby),APP,,Asapa Airport
PG,National Capital District (Port Moresby),ARP,,Aragip Airport
PG,National Capital District (Port Moresby),AZB,,Amazon Bay Airport
PG,National Capital District (Port Moresby),BAP,,Baibara Airport
PG,National Capital District (Port Moresby),BNM,AYBD,Bodinumu Airport
PG,National Capital District (Port Moresby),BPB,,Boridi Airport
PG,National Capital District (Port Moresby),CPN,,Cape Rodney Airport
PG,National Capital District (Port Moresby),CVL,,Cape Vogel Airport
PG,National Capital District (Port Moresby),DAO,,Dabo Airport
PG,National Capital District (Port Moresby),DDM,,Dodoima Airport
PG,National Capital District (Port Moresby),DOI,AYDO,Doini Island Airport
PG,National Capital District (Port Moresby),DOO,AYDR,Dorobisoro Airstrip
PG,National Capital District (Port Moresby),EIA,,Popondetta Airport
PG,National Capital District (Port Moresby),EMO,AYEO,Emo Airport
PG,National Capital District (Port Moresby),EMS,AYEB,Embessa Airport
PG,National Capital District (Port Moresby),ESA,,Esa'ala Airport
PG,National Capital District (Port Moresby),GEW,AYGC,Gewoia Airport
PG,National Capital District (Port Moresby),GOC,AYGX,Gora Airport
PG,National Capital District (Port Moresby),GRH,,Garuahi Airport
PG,National Capital District (Port Moresby),IAU,,Iaura Airport
PG,National Capital District (Port Moresby),IMA,,Iamalele Airport
PG,National Capital District (Port Moresby),IOP,,Ioma Airport
PG,National Capital District (Port Moresby),KIZ,,Kikinonda Airport
PG,National Capital District (Port Moresby),KUP,,Kupiano Airport
PG,National Capital District (Port Moresby),LNQ,,Loani Airport
PG,National Capital District (Port Moresby),MAP,,Mamai Airport
PG,National Capital District (Port Moresby),NDI,AYNJ,Namudi Airport
PG,National Capital District (Port Moresby),NDN,AYNC,Nadunumu Airport
PG,National Capital District (Port Moresby),NOO,,Naoro Airport
PG,National Capital District (Port Moresby),NWT,,Nowata Airport
PG,National Capital District (Port Moresby),PAW,,Pambwa Airport
PG,National Capital District (Port Moresby),PMN,AYPQ,Pumani Airport
PG,National Capital District (Port Moresby),POM,AYPY,Jacksons International Airport
PG,National Capital District (Port Moresby),PPX,,Param Airport
PG,National Capital District (Port Moresby),RAX,AYYO,Oram Airport
PG,National Capital District (Port Moresby),RBP,AYRE,Rabaraba Airport
PG,National Capital District (Port Moresby),RNR,,Robinson River Airport
PG,National Capital District (Port Moresby),SFU,AYSF,Safia Airport
PG,National Capital District (Port Moresby),SGJ,,Sagarai Airport
PG,National Capital District (Port Moresby),SIL,AYSG,Sila Airport
PG,National Capital District (Port Moresby),SQT,AYCS,China Strait Airstrip
PG,National Capital District (Port Moresby),SUZ,,Suria Airport
PG,National Capital District (Port Moresby),TDB,AYTF,Tetebedi Airport
PG,National Capital District (Port Moresby),URU,AYUE,Uroubi Airport
PG,National Capital District (Port Moresby),UUU,,Manumu Airport
PG,National Capital District (Port Moresby),WED,,Wedau Airport
PG,National Capital District (Port Moresby),XBN,AYBZ,Biniguni Airport
PG,New Ireland,ATN,AYNX,Namatanai Airport
PG,New Ireland,EMI,AYEE,Emirau Airport
PG,New Ireland,KVG,AYKV,Kavieng Airport
PG,New Ireland,LNV,AYKY,Lihir Island Airport
PG,New Ireland,MPU,AYMZ,Mabua Airstrip
PG,New Ireland,MWU,,Mussau Island Airport
PG,New Ireland,NIS,AYSE,Simberi Airport
PG,New Ireland,PUA,,Puas Airport
PG,New Ireland,TIG,,Tingwon Airport
PG,New Ireland,TSK,,Taskul Airport
PG,Northern,AGL,AYWG,Wanigela Airport
PG,Northern,ITK,,Itokama Airport
PG,Northern,KKD,AYKO,Kokoda Airport
PG,Northern,PNP,AYGR,Girua Airport
PG,Northern,TFI,AYTU,Tufi Airport
PG,Southern Highlands,AGK,,Kagua Airport
PG,Southern Highlands,APR,AYPE,April River Airport
PG,Southern Highlands,AUJ,AYAT,Ambunti Airport
PG,Southern Highlands,BMZ,AYBF,Bamu Airport
PG,Southern Highlands,ERE,AYEV,Erave Airport
PG,Southern Highlands,HBD,AYHB,Habi Airport
PG,Southern Highlands,HIT,AYHO,Haivaro Airport
PG,Southern Highlands,HYF,AYHF,Hayfields Airport
PG,Southern Highlands,KAK,,Kar Airport
PG,Southern Highlands,KCJ,AYOQ,Komaio Airport
PG,Southern Highlands,KDE,AYOW,Koroba Airport
PG,Southern Highlands,KDP,AYNN,Kandep Airport
PG,Southern Highlands,KII,AYLI,Kibuli Airport
PG,Southern Highlands,KOM,AYOO,Komo-Manda Airport
PG,Southern Highlands,KPA,AYKG,Kopiago Airport
PG,Southern Highlands,KPF,AYDL,Kondubol Airport
PG,Southern Highlands,KPL,,Kapal Airport
PG,Southern Highlands,KUQ,AYKU,Kuri Airport
PG,Southern Highlands,KWO,AYKW,Kawito Airport
PG,Southern Highlands,KWX,,Kiwai Island Airport
PG,Southern Highlands,LGM,,Laiagam Airport
PG,Southern Highlands,MDU,AYMN,Mendi Airport
PG,Southern Highlands,MGG,,Margarima Airport
PG,Southern Highlands,MPF,AYPO,Mapoda Airport
PG,Southern Highlands,MQO,AYMQ,Malam Airport
PG,Southern Highlands,MWI,AYRM,Maramuni Airport
PG,Southern Highlands,MXH,AYMR,Moro Airport
PG,Southern Highlands,NPG,,Nipa Airport
PG,Southern Highlands,OPU,AYBM,Balimo Airport
PG,Southern Highlands,PLE,AYPB,Paiela Airport
PG,Southern Highlands,PMP,AYPJ,Pimaga Airport
PG,Southern Highlands,PUI,,Pureni Airport
PG,Southern Highlands,RGE,,Porgera Airport
PG,Southern Highlands,TCJ,AYVM,Torembi Airport
PG,Southern Highlands,TIZ,AYTA,Tari Airport
PG,Southern Highlands,UPR,AYUR,Upiara Airport
PG,Southern Highlands,WAJ,AYWF,Wawoi Falls Airport
PG,Southern Highlands,WSA,AYIW,Wasua Airport
PG,West New Britain,ASZ,,Asirim Airport
PG,West New Britain,BAA,AYBL,Bialla Airport
PG,West New Britain,BAJ,,Bali Airport
PG,West New Britain,CGC,AYCG,Cape Gloucester Airport
PG,West New Britain,FUB,,Fulleborn Airport
PG,West New Britain,GAZ,AYGJ,Guasopa Airport
PG,West New Britain,GMI,AYGT,Gasmata Airport
PG,West New Britain,HKN,AYHK,Hoskins Airport
PG,West New Britain,IBI,,Iboki Airport
PG,West New Britain,KDR,AYKC,Kandrian Airport
PG,West New Britain,KVE,,Kitava Island Airport
PG,West New Britain,LGN,AYLL,Linga Linga Airport
PG,West New Britain,MFZ,,Meselia Airport
PG,West New Britain,NUT,,Nutuve Airport
PG,West New Britain,SXH,AYSL,Sehulea Airport
PG,West New Britain,SXW,AYSV,Sauren Airport
PG,West New Britain,TGL,AYTG,Tagula Airport
PG,West New Britain,TLW,AYVL,Talasea Airport
PG,West New Britain,UVO,AYUZ,Uvol Airport
PG,West New Britain,WBC,AYWJ,Wapolu Airport
PG,West New Britain,WIU,AYIX,Witu Airport
PG,West New Britain,WUM,,Wasum Airport
PG,West Sepik,TAJ,,Tadji Airport
PG,West Sepik,VAI,AYVN,Vanimo Airport
PG,Western Highlands,AMG,,Amboin Airport
PG,Western Highlands,AOB,,Annanberg Airport
PG,Western Highlands,AUI,AYND,Aua Island Airport
PG,Western Highlands,BMH,AYBO,Bomai Airport
PG,Western Highlands,BNZ,,Banz Airport
PG,Western Highlands,CVB,AYCB,Chungrebu Airport
PG,Western Highlands,GBF,AYNE,Negarbo Airport
PG,Western Highlands,HGU,AYMH,Mount Hagen Airport
PG,Western Highlands,KMB,,Koinambe Airport
PG,Western Highlands,KNE,AYKJ,Kanainj Airport
PG,Western Highlands,KPM,AYAQ,Kompiam Airport
PG,Western Highlands,MDM,AYDK,Munduku Airport
PG,Western Highlands,MZN,,Minj Airport
PG,Western Highlands,PGN,AYPG,Pangia Airport
PG,Western Highlands,RUU,,Ruti Airport
PG,Western Highlands,SIM,AYSJ,Simbai Airport
PG,Western Highlands,SPV,,Sepik Plains Airport
PG,Western Highlands,TBA,,Tabibuga Airport
PG,Western Highlands,TBE,AYTV,Timbunke Airport
PG,Western Highlands,TCK,AYYL,Tinboli Airport
PG,Western Highlands,UAE,AYAE,Mount Aue Airport
PG,Western Highlands,WUV,AYVW,Wuvulu Island Airport
PG,Western Highlands,YEQ,AYYK,Yankisa Airport
PG,Western,ABP,,Atkamba Airport
PG,Western,AIH,AYAK,Aiambak Airport
PG,Western,AKG,AYGU,Anguganak Airport
PG,Western,AMF,AYAA,Ama Airport
PG,Western,AMU,AYAM,Amanab Airport
PG,Western,ATP,AYAI,Aitape Airstrip
PG,Western,AWB,AYAW,Awaba Airport
PG,Western,BIZ,,Bimin Airport
PG,Western,BOT,AYET,Bosset Airport
PG,Western,BPK,AYBQ,Biangabip Airport
PG,Western,BSP,AYBH,Bensbach Airport
PG,Western,BVP,,Bolovip Airport
PG,Western,BWP,AYBI,Bewani Airport
PG,Western,DAU,AYDU,Daru Airport
PG,Western,DBP,AYDB,Debepare Airport
PG,Western,DLB,,Dalbertis Airport
PG,Western,EPT,AYEL,Eliptamin Airport
PG,Western,FAQ,AYFR,Frieda River Airport
PG,Western,FRQ,AYFE,Feramin Airport
PG,Western,FUM,AYFU,Fuma Airport
PG,Western,GBC,AYGS,Gasuke Airport
PG,Western,GLP,AYUP,Gulgubip Airport
PG,Western,GUE,,Guriaso Airport
PG,Western,GUV,AYML,Mougulu Airport
PG,Western,GVI,AYGV,Green River Airport
PG,Western,IMD,AYIO,Imonda Airport
PG,Western,KDQ,AYTO,Kamberatoro Airport
PG,Western,KGM,AYIM,Kungim Airport
PG,Western,KPE,AYYP,Yapsiei Airport
PG,Western,KUX,AYUY,Kuyol Airport
PG,Western,LMI,AYLU,Lumi Airport
PG,Western,LMY,,Lake Murray Airport
PG,Western,LNF,,Munbil Airport
PG,Western,LTF,,Leitre Airport
PG,Western,MHY,AYEH,Morehead Airport
PG,Western,MPX,AYIY,Miyanmin Airport
PG,Western,MRH,,May River Airport
PG,Western,NGR,,Ningerum Airport
PG,Western,NOM,ATNR,Nomad River Airport
PG,Western,OBX,AYOB,Obo Airport
PG,Western,OKP,AYOJ,Oksapmin Airport
PG,Western,OKV,AYOF,Okao Airport
PG,Western,OLQ,AYOV,Olsobip Airport
PG,Western,OSG,AYZS,Ossima Airport
PG,Western,PGB,AYPC,Pangoa Airport
PG,Western,RMN,AYRG,Rumginae Airport
PG,Western,SBC,AYSO,Selbang Airport
PG,Western,SBE,AYSA,Suabi Airport
